Objeto,Categoria
"Contratação de empresa especializada para execução da Manutenção Corretiva / Preventiva do Tanque de Lodo, estrutura parcial do sistema de Tratamento de Água realizado na ETA - A, Estação de Tratamento de Água do Anhangabaú, em Jundiaí-SP. TI...",10209
FORNECIMENTO DE MATERIAL CONCRETO USINADO E PRESTAÇÃO DE SERVIÇO CONCRETAGEM E DESEMPENO PARA A EXECUÇÃO DE PISO INDUSTRIAL NO NOVO CENTRO DE EVENTOS DO MUNICÍPIO DE FAROL/PR,10205
"Contratação de empresa especializada em engenharia para execução de obras e serviços de engenharia na construção das Passagens Molhadas no Município de Vitória da Conquista, nas comunidades: Amaralina e Lameiro e no Município de Malhada de Pedr...",10201
"Contratação de empresa especializada em engenharia para execução de obras e serviços de engenharia na Construção das Passagens Molhadas no Município de Caatiba, nas comunidades: Estiva e Serra Pelada",10201
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE ENGENHARIA PARA A EXECUÇÃO DA OBRA DENOMINADA REFORMA DA ESCOLA MUNICIPAL MILITARIZADA PEDRO ROMUALDO CABRAL NO MUNICÍPIO DE SANTA HELENA DE GOIÁS- GO? NA RUA 01 ESQ.C/ RUA JOSÉ PARTATA S/Nº NO...,10101
"CONTRATAÇAO DE EMPRESA ESPECIALIZADA EM ENGENHARIA CIVIL,PARA REFORMA DE PREDIO E ANEXO, DA SECRETARIA MUNICIPAL DE EDUCAÇAO DE CAMPOS LINDOS-TO * https://bnccompras.com *",10101
REFORMA DA UBS  MARCELANIA. * https://bnccompras.com *,10101
"""TdR 23491-FY25 - ""CONTRATAÇÃO DE LABORATÓRIO ESPECIALIZADO, PARA REALIZAÇÃPO DE ANÁLISES QUÍMICA, FÍSICA E BIOLÓGICA BIOAS® DE SOLOS, SUBMETIDOS AS PRÁTICAS DE AGRICULTURA DE BAIXO CARBONO NO ESTADO DO TOCANTINS, PARA MONITORAMENTO E AVALIAÇ...",50101
"""TdR 23491-FY25 - ""CONTRATAÇÃO DE LABORATÓRIO ESPECIALIZADO, PARA REALIZAÇÃPO DE ANÁLISES QUÍMICA, FÍSICA E BIOLÓGICA BIOAS® DE SOLOS, SUBMETIDOS AS PRÁTICAS DE AGRICULTURA DE BAIXO CARBONO NO ESTADO DO TOCANTINS, PARA MONITORAMENTO E AVALIAÇ...",50101
"Serviços de umectação, recuperação e manutenção de vias, conforme as especificações deste documento e de seus adendos.",10205
SOLICITAÇÃO DE PROCESSO LICITATÓRIO DE EMPRESA ESPECIALIZADA PARA OBRA DE AMPLIAÇÃO DA ESCOLA MUNICIPAL JOSÉ VICENTE SANTANA.,10101
Fornecimento e instalação de reservatório metálico tipo taça com adequações base Floriano * https://sistema.novobbmnet.com.br *,10209
"Concorrência, na forma ELETRÔNICA, do tipo Menor Preço Global, objetivando a contratação de empresa para prestação de serviços de construção de uma unidade básica de saúde - UBS padrão tipo 2, no Município, em conformidade com o Termo de Re...",10101
"Contração de Empresa Especializada para PARCERIA PÚBLICO-PRIVADO PPP PARA CONSTRUÇÃO, OPERAÇÃO E MANUTENÇÃO DE USINAS FOTOVOLTAICAS, A FIM DE SUPRIR O CONSUMO DE ENERGIA ELÉTRICA DA ADMINISTRAÇÃO ESTADUAL, NA MODALIDADE DE GERAÇÃO DISTRIBU...",10208
Contratação de empresa execução de serviços especializados para apoio às atividades de gestão e de fiscalização dos usos e interferências em recursos hídricos na bacia do rio Sorocaba e Médio Tietê - Fase II * https://sistema.novobbmnet.com....,30201
"CONTRATAÇÃO DE EMPRESA DE MANUTENÇÃO E LIMPEZA PREVENTIVA E CORRETIVA DO PARQUE TURÍSTICO ECOLÓGICO ""A TRIBUNA"", conforme termo de referência anexo 1. * https://sistema.novobbmnet.com.br *",20203
"Registro de preços para contratação de empresa especializada em perfuração de poços e instalação de rede de distribuição de agua no município de Serrano do Maranhão/MA, conforme disposições previstas no Edital e seus Anexos, regido pela Lei...",10209
"CONCESSÃO DOS SERVIÇOS PÚBLICOS DE ABASTECIMENTO DE ÁGUA E DE ESGOTAMENTO SANITÁRIO, INCLUINDO A CAPTAÇÃO, TRATAMENTO E FORNECIMENTO DE ÁGUA, COLETA, TRANSPORTE, TRATAMENTO E DESTINAÇÃO FINAL DE ESGOTO DOMÉSTICO, ASSIM COMO A REFORMA, MODERNIZ...",20101
Contratação de empresa para execução de serviços construção de uma unidade básica de Saúde no município de Santa Filomena do Maranhão,10101
"CONSTRUÇÃO DO ANEXO PARA A CRECHE ESCOLAR, FACHADA, MELHORIAS E ÁREA DE RECREAÇÃO NA ESCOLA JOSÉ ALENCAR SILVA, NO POVOADO DO TANQUE BONITO, EM NORDESTINA- BAHIA.  * https://bnccompras.com *",10101
"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE ENSAIOS DE LABORATÓRIO DE SOLOS, DE MATERIAL BETUMINOSO E DE CONCRETO sendo um laboratorista e um auxiliar para atender as necessid...",50101
"SERVIÇOS DE GERENCIAMENTO DE RESÍDUOS SÓLIDOS E EFLUENTES DA TRANSPETRO NO AMAZONAS E MARANHÃO, conforme as especificações deste Edital e de seus adendos.",20201
"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DOS SERVIÇOS DE REFORMA E AMPLIAÇÃO DE CENTROS DE EDUCAÇÃO E DESENVOLVIMENTO INFANTIL CEDI/CRECHE E ESCOLAS DE ENSINO FUNDAMENTAL E.E.F, JUNTO À SECRETARIA DE EDUCAÇÃO DO MUNICÍPIO DE SÃO GONÇALO DO AM...",10101
Convite para ampliação e/ou reforma do prédio escolar.,10101
Convite para ampliação e/ou reforma do prédio escolar.,10101
Contratação de empresa de engenharia para execução do empreendimento Gasoduto Gassal que consiste no lançamento de gasoduto de distribuição ao longo da BR-110 para levar o gás natural da cidade de Mossoró até a cidade de Areia Branca no Estado ...,10210
"contratação de empresa para execução de serviços comuns de engenharia, com fornecimento de mão de obra, materiais e equipamentos, necessários a reforma, adequação, manutenção e reparos do prédio da Câmara Municipal de Desterro de Entre Rios....",10101
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA IMPLANTAÇÃO DE SISTEMA DE ABASTECIMENTO D'ÁGUA NO MUNICÍPIO DE DOM INOCÊNCIO/PI,10209
"Contratação de empesa especializadas em obras/serviços de engenharia para construção de uma Arena em Grama Sintética no povoado do Mocozinho, no Município de Nova Itarana/BA.",10205
"Registro de Preço para contratação de empresas especializadas para realização de serviços de manutenção predial da Sede da Prefeitura e suas Secretarias sediadas no município de Barra Velha, condições e exigências estabelecidas neste instrume...",10110
"Serviços de acompanhamento e validação da topografia, do cadastro, do laudo de avaliação, do estudo de viabilidade, dos serviços de assistente técnico em perícias de ações judiciais ou extrajudiciais no que tange a avaliação de imóveis;",30101
"Registro de Preços para futura e eventual Contratação de serviço especializado de engenharia para executar a Coordenação, Gerenciamento, Supervisão, Controle Tecnológico e Topografia de Obra de Pavimentação de Rodovia no município de Cláudia/MT",30101
Conclusão do Centro Cultural de Monte Alegre dos Campos/RS,10101
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE ENGENHARIA PARA EXECUÇÃO DE SERVIÇOS DE REFORMA E REESTRUTURAÇÃO DO MUSEU POMERANO FRANZ RAMLOW - VILA PAVÃO/ ES.,10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DE PAVILHÃO COMUNITÁRIO NA COMUNIDADE DE LINHA MARCELINO, CONFORME CONTRATO 0621743-36 - FINISA.",10101
"Execução, com fornecimento de materiais, das obras e serviços para a execução de sanitários masculino e feminino e remodelação do prédio principal da uNNT/uSoN, sediada à Av . Dr . Mário Tourinho, nº 1225, Bairro Mangues, Anel rodoviário Sul...",10101
"Contratação de pessoa jurídica especializada para realização de empreitada global material e mão de obra para execução de serviços destinado à construção de estacionamentos e passeios públicos em PAVS, neste Município.",10205
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DE UMA PRAÇA NO CONJUNTO JOSÉ PEDRO NO MUNICIPIO DE NOVA PALMEIRA-PB.,10205
"CONCLUSÃO DA CONSTRUÇÃO DA QUADRA COBERTA COM VESTIÁRIO NA EEFM VICENTE RIBEIRO DO AMARAL, NO MUNICÍPIO DE MONSENHOR TABOSA - CE",10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE ENGENHARIA PARA EXECUÇÃO DE SERVIÇOS DE PAVIMENTAÇÃO, DRENAGEM E SINALIZAÇÃO DA AV. VEREADOR THEODORO BRAUN - RUA PROJETADA 01 - RUA PROJETADA 02 - RUA PROJETADA 03 - RUA PROJETADA 04, NO BAIRRO LEOPOLDINA...",10205
"Contratação de empresa em regime de empreitada global, fornecimento de material e mão de obra, com objetivo de realização de reforma na Unidade de Saúde do Assentamento São João - Secretaria Municipal de Saúde",10101
"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA CONSTRUÇÃO DE 02 duas ESCOLAS COM 12 SALAS DE AULA, DE INTERESSE DA SECRETARIA MUNICIPAL DE EDUCAÇÃO DE GRAJAÚ-MA",10101
CONTRATACAO DE EMPRESA ESPECIALIZADA EM EXECUCAO DE SERVICOS DE ENGENHARIA PARA CONSTRUCAO DE UNIDADE BASICA DE SAUDE RURAL,10101
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA EM FORMA DE EMPREITADA GLOBAL PARA EXECUÇÃO DE REFORMA EXTERNA DA FACHADA PRINCIPAL, PINTURA INTERNA E MANUTENÇÃO COM MODIFICAÇÃO DA REDE LÓGICA E ELÉTRICA DA CÂMARA MUNICIPAL DE PA...",10101
"Prestação de Serviços de Apoio e Suporte em Planejamento, Projetos e Acompanhamento de Obras de Expansão da Rede de Distribuição de Gás Natural da COPERGÁS em todos os municípios da área de concessão, conforme o escopo das contratações das o...",30101
Contratação de empresa para manutenção corretiva do Pivô Central de Irrigação do CTI - Centro de Treinamento de Irrigação.,10211
"REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE ASSEIO URBANO EM GERAL, PARA ATENDER AS DEMANDAS DOS MUNICÍPIOS INTEGRANTES DO CONSÓRCIO PÚBLICO INTERMUNICIPAL MULTIFINALITÁRIO DO ALTO RIO PARDO - COMAR *...",20203
"- Contratação de empresa especializada no ramo de engenharia para execução de obras de PAVIMENTAÇÃO EM PARALELEPÍPEDO, DRENAGEM E CONTENÇÃO NA RUA SARGITÁRIO, 1ª TV. 8 DE DEZEMBRO, 2ª TV. BAGÉ, RUA GUANAMBI E RUA CAPRICÓRNIO, no Município ...",10205
"Contração de serviços para reforma do prédio do CRAS, visando manutenção das atividades da secretaria municipal de assistência social.",10101
"Contratação de empresa de construção civil para para execução do projeto de habitações de interesse social, com área total de 40,00 m² cada, em conformidade com projeto, memorial descritivo, cronograma físico financeiro e planilha orçamentár...",10101
"- Contratação de empresa especializada em construção civil para intervenção na Estrutura da caixa d água elevada do CMEI Menina Isabela de Souza da Silva, Localizado na Rua Bahia, 1251, Jardim Ouro Branco, CEP 87.704-040, Paranavaí Paraná * www....",10110
"- Contratação de pessoa jurídica para a prestação de serviços de podas, supressões, trituração e recolhimento de resíduos vegetais em Logradouros Públicos em conformidade com o manual técnico de arborização do município de Pedreira/SP, com...",20203
"- Contração de serviços para reforma do prédio do CRAS, visando a manutenção das atividades da secretaria municipal de assistência social. * www.compras.gov.br *",10101
contratação de empresa especializada para levanta mento de bens móveis e imóveis do patrimônio do Município de Corumbaíba.,30101
"SUBSTITUIÇÃO DA ILUMINAÇÃO PÚBLICA INCLUSIVE SUPORTE,  ATÉ 400 PONTOS MENSAIS.",10208
"- Contratação de empresa especializada para execução de manutenção em piso com porcelanato da sala 08, refeitório e corredor com fornecimento de mão de obra, materiais e equipamentos necessários na ESCOLA MUNICIPAL PROFESSORA CLARICE LANGE JACOB...",10110
Serviços comuns e serviços comuns de engenharia,10101
"Registro de preços para eventuais e futuras contratações de serviços comuns de engenharia, para instalações, relocalizações, adequações de investimentos e de conservação predial, incluindo os padrões VAREJO, ESTILO e ATACADO, com forneciment...",10110
"Registro de preços para eventuais e futuras contratações de serviços comuns de engenharia, para instalações, relocalizações, adequações de investimentos e de conservação predial, incluindo os padrões VAREJO, ESTILO e ATACADO, com forneciment...",10110
"Registro de preços para eventuais e futuras contratações de serviços comuns de engenharia, para instalações, relocalizações, adequações de investimentos e de conservação predial, incluindo os padrões VAREJO, ESTILO e ATACADO, com forneciment...",10110
Execução da obra de construção do novo Fórum da Comarca de Medina/MG.,10101
"CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE EMPREITADA GLOBAL PARA EXECUÇÃO DE PINTURA E OUTROS SERVIÇOS COMUNS DE ENGENHARIA SERVIÇO DE IMPERMEABILIZAÇÃO NO EDIFÍCIO ANTIGO DA PREFEITURA MUNICIPAL E NO EDIFÍCIO DO SETOR DE EDUCAÇÃO, NO MUNIC...",10110
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DAS OBRAS DE REQUALIFICAÇÃO E RECUPERAÇÃO DA BARRAGEM CAMALAÚ-PB.,10203
"- Contratação de empresa especializada para execução de manutenção corretiva de piso vinílico das salas 01, 02 e 04, e cerâmica da circulação com fornecimento de mão de obra, materiais e equipamentos necessários no Centro de Educação Infant...",10110
- Contratação de empresa especializada na substituição de luminárias tradicionais por luminárias que utilizam tecnologia LED com serviços de: fornecimento e instalação de 324 unidades de luminária para iluminação pública em LED conforme espe...,10208
"MENOR PREÇO GLOBAL, contratação de empresa especializada para realização de melhorias na Unidade Básica de Saúde do município de Nova Boa Vista/RS",10101
"Contratação de empresa para execução da obra de REFORMA E AMPLIAÇÃO DA ESCOLA BOM PRINCÍPIO NO P.A. MUIRAQUITÃ, Zona Rural de Goianorte - TO. * https://bnccompras.com *",10101
Contratação de empresa de engenharia para execução dos serviços de drenagem através da implantação de corpos de BSTC em diversas localidades e construção de uma passagem molhada na zona rural do municípIo de Belém do Piauí-PI,10201
"Contratação de empresa especializada em serviço de engenharia para ""Execução de Serviços Complementares na Obra da Sede Administrativa"" na Av. Antônio Gonçalves Antiga Uirapuru, Parque Residencial Isaura, no Município de Santa Helena de Goiás-...",10101
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA QUE FORNEÇA MATERIAIS E MÃO DE OBRA PARA CONSTRUÇÃO DE 05CINCO ALAS NAS CABECEIRAS DAS PONTES SOB O ARROIO JACUTINGA NO PERIMETRO URBANO DO MUNICIPIO,10204
"- Registro de preço para contratação de empresa especializada, com fornecimento de material e mão de obra para execução de sarjeta trapezoidal em concreto, sarjeta triangular em concreto e transposição de segmentos de sarjetas bem como meios-fios...",10205
- Contratação de empresas para execução dos serviços de recuperação de processo erosivo que ameaça a estrutura do corpo estradal BR-364/AC * www.compras.gov.br *,10201
"CONTRATAÇÃO DE PESSOA JURÍDICA PARA EXECUÇÃO DE SERVIÇOS E OBRAS DE REQUALIFICAÇÃO AMBIENTAL NA BACIA DO RIACHO MOCAMBO, EM CURAÇÁ, BAHIA * http://www.licitacoes-e.com.br *",10401
Contratação de empresa especializada no serviço de sondagens de simples reconhecimento tipo SPT e de ensaio a percolação,40101
"concorrência pública presencial - tipo menor preço - regime de execução: empreitada por preço global"", para contratação de empresa para execução de 13 treze unidades de mataburros nas estradas rurais vicinais do município de Nova América - GO.",10201
- Contratação de empresa para manutenção corretiva do Pivô Central de Irrigação do CTI Centro de Treinamento de Irrigação. * www.compras.gov.br *,10211
"Contratação de empresa pelo regime de EMPREITADA GLOBAL, COM RETENÇÃO, PARA A SEGURIDADE SOCIAL, de acordo com legislação vigente à época da contratação, observados possíveis enquadramentos, devidamente comprovado, em percentual diferenciado, ...",10101
"- Contratação de empresa especializada, para a prestação de serviços comum de engenharia, de manutenção preventiva e corretiva, instalação e readequação para rede elétrica externa, iluminação pública e subestações, incluindo o fornecimen...",10208
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE ENGENHARIA, PARA EXECUÇÃO DOS SERVIÇOS DE: EXPANSÃO DE REDE DOS SISTEMAS DE ABASTECIMENTO DE ÁGUA DA CIDADE DE WALL FERRAZ, NO ESTADO DO PIAUI, COM FORNECIMENTO DE MATERIAIS PELA CONTRATADA, conforme condiç...",10209
"CONCESSÃO compreende a prestação do SERVIÇO PÚBLICO DE ABASTECIMENTO DE ÁGUA E ESGOTAMENTO SANITÁRIO, composto pelo projeto, construção, melhorias, ampliação, revisão, operação e manutenção das unidades integrantes do sistema físico, ope...",20101
"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA DE ADEQUAÇÃO DE ESPAÇOS PROVISÓRIOS E DEMOLIÇÕES PARA IMPLANTAÇÃO DA ESCOLA DE REFERÊNCIA DE CASCAVEL , COM FORNECIMENTO DE MATERIAIS E MÃO DE OBRA. * https://bnccompras.com *",10101
CONTRATAÇÃO DE TRANSPORTE PARA A DESTINAÇÃO DOS RESÍDUOS SÓLIDOS GERADOS PELO MUNICIPIO ATÉ O ATERRO SANITÁRIO.,20201
"contratação de empresas, para prestar serviços de Coleta e transporte de regular de resíduos sólidos domiciliares com uso de caminhão compactador de 12m³, Coleta e transporte regular de entulhos, derivados de residuos de construção civil, com us...",20201
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DOS SERVIÇOS DE VARRIÇÃO MANUAL EM VIAS E LOGRADOUROS PÚBLICOS COM DESTINAÇÃO FINAL, NO MUNICÍPIO DE ORLÂNDIA * https://bllcompras.com *",20203
"Contratação de empresa especializada para fornecimento de materiais e serviços a serem executados na obra de ampliação da escola Paulo Freire, na Rua das Margaridas, n° 5167, designado como lote 02, Quadra 29, do Balneário Bom Jesus neste Municíp...",10101
"""Contratação de empresa por empreitada global, com fornecimento de materiais, mão de obra e equipamentos, para execução de uma ESF no bairro Cardeal, no Município de Elias Fausto/SP, conforme Anexo I- Termo de Referência do Edital."" * https://bllc...",10101
SOLICITO ABERTURA DE PROCESSO ADMINISTRATIVO CABÍVEL VISANDO CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA DE CONSTRUÇÃO DE PRAÇA NO MUNICÍPIO DE NOVA AURORA-GO. * https://bllcompras.com *,10205
Contratação de empresa especializada para prestação de serviços de manutenção e conservação das áreas urbanas e rurais do Município de Piraí do Sul/PR. * https://bllcompras.com *,20203
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM RECONSTRUÇÃO DE PAVIMENTAÇÃO ASFÁLTICA, RECAPEAMENTO, DRENAGEM PLUVIAL, SINALIZAÇÃO VERTICAL E HORIZONTAL EM TRECHO DA AVENIDA ANEXAÇÃO AFETADO PELAS CHEIAS DE NOVEMBRO DE 2023E MAIO DE 2024 * https://bl...",10205
